period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2006,RETCB,Renewable energy total consumption,NV,Nevada,19830,Billion Btu
2006,RETCB,Renewable energy total consumption,NM,New Mexico,18925,Billion Btu
2006,RETCB,Renewable energy total consumption,OK,Oklahoma,39644,Billion Btu
2006,REPRB,Renewable energy production,NM,New Mexico,19925,Billion Btu
2006,RETCB,Renewable energy total consumption,WV,West Virginia,17522,Billion Btu
2006,RETCB,Renewable energy total consumption,ID,Idaho,73414,Billion Btu
2006,RETCB,Renewable energy total consumption,HI,Hawaii,12819,Billion Btu
2006,REPRB,Renewable energy production,DE,Delaware,858,Billion Btu
2006,REPRB,Renewable energy production,DC,District of Columbia,42,Billion Btu
2006,RETCB,Renewable energy total consumption,CT,Connecticut,32143,Billion Btu
2006,RETCB,Renewable energy total consumption,WY,Wyoming,9146,Billion Btu
2006,RETCB,Renewable energy total consumption,TX,Texas,145778,Billion Btu
2006,REPRB,Renewable energy production,HI,Hawaii,11289,Billion Btu
2006,RETCB,Renewable energy total consumption,TN,Tennessee,100949,Billion Btu
2006,RETCB,Renewable energy total consumption,SD,South Dakota,48442,Billion Btu
2006,RETCB,Renewable energy total consumption,RI,Rhode Island,5370,Billion Btu
2006,REPRB,Renewable energy production,GA,Georgia,191015,Billion Btu
2006,RETCB,Renewable energy total consumption,DE,Delaware,3607,Billion Btu
2006,REPRB,Renewable energy production,MI,Michigan,107203,Billion Btu
2006,REPRB,Renewable energy production,NY,New York,196343,Billion Btu
2006,REPRB,Renewable energy production,RI,Rhode Island,2570,Billion Btu
2006,REPRB,Renewable energy production,OK,Oklahoma,35125,Billion Btu
2006,RETCB,Renewable energy total consumption,DC,District of Columbia,611,Billion Btu
2006,REPRB,Renewable energy production,MO,Missouri,43917,Billion Btu
2006,RETCB,Renewable energy total consumption,AK,Alaska,5514,Billion Btu
2006,REPRB,Renewable energy production,WY,Wyoming,8923,Billion Btu
2006,REPRB,Renewable energy production,WA,Washington,387878,Billion Btu
2006,REPRB,Renewable energy production,VT,Vermont,17639,Billion Btu
2006,REPRB,Renewable energy production,VA,Virginia,110890,Billion Btu
2006,REPRB,Renewable energy production,WV,West Virginia,16906,Billion Btu
2006,REPRB,Renewable energy production,NC,North Carolina,111786,Billion Btu
2006,RETCB,Renewable energy total consumption,KY,Kentucky,53194,Billion Btu
2006,REPRB,Renewable energy production,MA,Massachusetts,35681,Billion Btu
2006,RETCB,Renewable energy total consumption,KS,Kansas,21906,Billion Btu
2006,REPRB,Renewable energy production,UT,Utah,7101,Billion Btu
2006,REPRB,Renewable energy production,IN,Indiana,45783,Billion Btu
2006,REPRB,Renewable energy production,FL,Florida,185522,Billion Btu
2006,REPRB,Renewable energy production,SC,South Carolina,88493,Billion Btu
2006,RETCB,Renewable energy total consumption,OH,Ohio,73079,Billion Btu
2006,REPRB,Renewable energy production,TN,Tennessee,92730,Billion Btu
2006,RETCB,Renewable energy total consumption,PA,Pennsylvania,98779,Billion Btu
2006,REPRB,Renewable energy production,SD,South Dakota,91761,Billion Btu
2006,REPRB,Renewable energy production,MD,Maryland,31898,Billion Btu
2006,REPRB,Renewable energy production,AK,Alaska,5330,Billion Btu
2006,RETCB,Renewable energy total consumption,UT,Utah,8964,Billion Btu
2006,RETCB,Renewable energy total consumption,MI,Michigan,120109,Billion Btu
2006,RETCB,Renewable energy total consumption,ME,Maine,125129,Billion Btu
2006,REPRB,Renewable energy production,ME,Maine,124501,Billion Btu
2006,RETCB,Renewable energy total consumption,US,United States,4480272,Billion Btu
2006,RETCB,Renewable energy total consumption,MD,Maryland,45719,Billion Btu
2006,RETCB,Renewable energy total consumption,MA,Massachusetts,52343,Billion Btu
2006,REPRB,Renewable energy production,KY,Kentucky,45528,Billion Btu
2006,REPRB,Renewable energy production,KS,Kansas,33180,Billion Btu
2006,REPRB,Renewable energy production,MT,Montana,53477,Billion Btu
2006,RETCB,Renewable energy total consumption,WA,Washington,396795,Billion Btu
2006,REPRB,Renewable energy production,MS,Mississippi,63223,Billion Btu
2006,RETCB,Renewable energy total consumption,VT,Vermont,17898,Billion Btu
2006,RETCB,Renewable energy total consumption,VA,Virginia,124550,Billion Btu
2006,RETCB,Renewable energy total consumption,CO,Colorado,24920,Billion Btu
2006,REPRB,Renewable energy production,NH,New Hampshire,23154,Billion Btu
2006,RETCB,Renewable energy total consumption,AR,Arkansas,90543,Billion Btu
2006,REPRB,Renewable energy production,NJ,New Jersey,21420,Billion Btu
2006,RETCB,Renewable energy total consumption,CA,California,464146,Billion Btu
2006,RETCB,Renewable energy total consumption,AZ,Arizona,51429,Billion Btu
2006,REPRB,Renewable energy production,AZ,Arizona,36455,Billion Btu
2006,RETCB,Renewable energy total consumption,NE,Nebraska,47746,Billion Btu
2006,RETCB,Renewable energy total consumption,ND,North Dakota,13501,Billion Btu
2006,RETCB,Renewable energy total consumption,MT,Montana,54572,Billion Btu
2006,RETCB,Renewable energy total consumption,MS,Mississippi,63631,Billion Btu
2006,REPRB,Renewable energy production,ND,North Dakota,13784,Billion Btu
2006,REPRB,Renewable energy production,CO,Colorado,28149,Billion Btu
2006,REPRB,Renewable energy production,CA,California,388725,Billion Btu
2006,RETCB,Renewable energy total consumption,NC,North Carolina,114873,Billion Btu
2006,REPRB,Renewable energy production,US,United States,4429647,Billion Btu
2006,REPRB,Renewable energy production,TX,Texas,106518,Billion Btu
2006,REPRB,Renewable energy production,OR,Oregon,180642,Billion Btu
2006,REPRB,Renewable energy production,WI,Wisconsin,133038,Billion Btu
2006,RETCB,Renewable energy total consumption,IA,Iowa,121841,Billion Btu
2006,RETCB,Renewable energy total consumption,AL,Alabama,219744,Billion Btu
2006,RETCB,Renewable energy total consumption,GA,Georgia,194102,Billion Btu
2006,RETCB,Renewable energy total consumption,FL,Florida,190759,Billion Btu
2006,REPRB,Renewable energy production,LA,Louisiana,145180,Billion Btu
2006,REPRB,Renewable energy production,MN,Minnesota,147834,Billion Btu
2006,RETCB,Renewable energy total consumption,WI,Wisconsin,129267,Billion Btu
2006,REPRB,Renewable energy production,IL,Illinois,133718,Billion Btu
2006,REPRB,Renewable energy production,IA,Iowa,250183,Billion Btu
2006,RETCB,Renewable energy total consumption,NY,New York,219256,Billion Btu
2006,REPRB,Renewable energy production,AR,Arkansas,90859,Billion Btu
2006,REPRB,Renewable energy production,AL,Alabama,218965,Billion Btu
2006,RETCB,Renewable energy total consumption,LA,Louisiana,146066,Billion Btu
2006,RETCB,Renewable energy total consumption,IN,Indiana,52408,Billion Btu
2006,RETCB,Renewable energy total consumption,IL,Illinois,106647,Billion Btu
2006,RETCB,Renewable energy total consumption,SC,South Carolina,88781,Billion Btu
2005,RETCB,Renewable energy total consumption,TX,Texas,103498,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,MN,Minnesota,11241,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,IA,Iowa,4526,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,ME,Maine,6145,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,NH,New Hampshire,3372,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,MT,Montana,6097,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,CA,California,40437,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,ID,Idaho,8186,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,TX,Texas,19443,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,HI,Hawaii,1456,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,VT,Vermont,3965,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,SD,South Dakota,1295,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,VA,Virginia,15809,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,RI,Rhode Island,634,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,MA,Massachusetts,3765,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,AR,Arkansas,6023,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,FL,Florida,28386,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,MI,Michigan,27441,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,WY,Wyoming,1952,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,KY,Kentucky,10964,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,MO,Missouri,18660,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,GA,Georgia,6862,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,WA,Washington,11503,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,OH,Ohio,22163,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,DE,Delaware,769,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,NC,North Carolina,15905,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,NM,New Mexico,9185,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,DC,District of Columbia,37,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,CO,Colorado,7155,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,NE,Nebraska,2419,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,AK,Alaska,969,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,IL,Illinois,7812,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,OR,Oregon,10908,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,KS,Kansas,4049,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,US,United States,493726,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,WI,Wisconsin,25382,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,IN,Indiana,14390,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,ND,North Dakota,582,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,NV,Nevada,2842,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,OK,Oklahoma,3204,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,LA,Louisiana,1938,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,WV,West Virginia,9352,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,AL,Alabama,4682,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,MD,Maryland,4875,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,SC,South Carolina,4122,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,NY,New York,51246,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,NJ,New Jersey,2919,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,CT,Connecticut,3032,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,PA,Pennsylvania,16400,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,TN,Tennessee,11601,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,UT,Utah,1985,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,AZ,Arizona,10780,Billion Btu
2005,RERCB,Renewable energy sources consumed by the residential sector,MS,Mississippi,4859,Billion Btu
2005,RETCB,Renewable energy total consumption,MN,Minnesota,108272,Billion Btu
2005,RETCB,Renewable energy total consumption,NJ,New Jersey,28894,Billion Btu
2005,RETCB,Renewable energy total consumption,NH,New Hampshire,30635,Billion Btu
2005,REPRB,Renewable energy production,ID,Idaho,64817,Billion Btu
2005,RETCB,Renewable energy total consumption,FL,Florida,185920,Billion Btu
2005,REPRB,Renewable energy production,IA,Iowa,197979,Billion Btu
2005,REPRB,Renewable energy production,DC,District of Columbia,44,Billion Btu
2005,REPRB,Renewable energy production,CT,Connecticut,22571,Billion Btu
2005,REPRB,Renewable energy production,NV,Nevada,14926,Billion Btu
2005,RETCB,Renewable energy total consumption,NV,Nevada,18638,Billion Btu
2005,RETCB,Renewable energy total consumption,NM,New Mexico,17270,Billion Btu
2005,RETCB,Renewable energy total consumption,OK,Oklahoma,42340,Billion Btu
2005,REPRB,Renewable energy production,NM,New Mexico,17746,Billion Btu
2005,RETCB,Renewable energy total consumption,WV,West Virginia,18193,Billion Btu
2005,RETCB,Renewable energy total consumption,IL,Illinois,107993,Billion Btu
2005,RETCB,Renewable energy total consumption,ID,Idaho,66000,Billion Btu
2005,RETCB,Renewable energy total consumption,HI,Hawaii,12034,Billion Btu
2005,REPRB,Renewable energy production,DE,Delaware,949,Billion Btu
2005,RETCB,Renewable energy total consumption,CT,Connecticut,26015,Billion Btu
2005,RETCB,Renewable energy total consumption,WY,Wyoming,9242,Billion Btu
2005,REPRB,Renewable energy production,HI,Hawaii,10784,Billion Btu
2005,RETCB,Renewable energy total consumption,TN,Tennessee,112751,Billion Btu
2005,RETCB,Renewable energy total consumption,SD,South Dakota,40210,Billion Btu
2005,RETCB,Renewable energy total consumption,RI,Rhode Island,1875,Billion Btu
2005,REPRB,Renewable energy production,OR,Oregon,155361,Billion Btu
2005,REPRB,Renewable energy production,GA,Georgia,189871,Billion Btu
2005,RETCB,Renewable energy total consumption,SC,South Carolina,86112,Billion Btu
2005,RETCB,Renewable energy total consumption,DE,Delaware,1880,Billion Btu
2005,RETCB,Renewable energy total consumption,IA,Iowa,107696,Billion Btu
2005,REPRB,Renewable energy production,RI,Rhode Island,831,Billion Btu
2005,RETCB,Renewable energy total consumption,DC,District of Columbia,260,Billion Btu
2005,REPRB,Renewable energy production,MO,Missouri,44917,Billion Btu
2005,REPRB,Renewable energy production,AL,Alabama,212778,Billion Btu
2005,RETCB,Renewable energy total consumption,AK,Alaska,6284,Billion Btu
2005,REPRB,Renewable energy production,WY,Wyoming,9056,Billion Btu
2005,REPRB,Renewable energy production,WA,Washington,329691,Billion Btu
2005,REPRB,Renewable energy production,VT,Vermont,16270,Billion Btu
2005,REPRB,Renewable energy production,WV,West Virginia,17782,Billion Btu
2005,RETCB,Renewable energy total consumption,KY,Kentucky,55219,Billion Btu
